2025-08-21 12:12:57,406 | INFO | Starting firewall on eth0 with default_action=allow, iptables=False
2025-08-21 12:13:29,892 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:29,892 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:29,894 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:29,895 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:29,895 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:29,896 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:29,901 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:29,904 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:29,907 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:29,908 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:29,909 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:29,910 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:29,915 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:29,917 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=2934 | rule: default
2025-08-21 12:13:29,918 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:29,920 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=7254 | rule: default
2025-08-21 12:13:29,922 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=2934 | rule: default
2025-08-21 12:13:29,923 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:29,925 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:29,930 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=4374 | rule: default
2025-08-21 12:13:29,930 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=4374 | rule: default
2025-08-21 12:13:29,931 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:29,931 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:29,931 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:29,931 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:29,931 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:29,932 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:29,932 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:29,932 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=2934 | rule: default
2025-08-21 12:13:29,932 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:29,932 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:29,938 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:29,938 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=7254 | rule: default
2025-08-21 12:13:29,944 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:29,948 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=41814 | rule: default
2025-08-21 12:13:29,950 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:29,950 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=5814 | rule: default
2025-08-21 12:13:29,951 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:29,952 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=21654 | rule: default
2025-08-21 12:13:29,954 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=1490 | rule: default
2025-08-21 12:13:29,958 | INFO | BLOCK tcp 10.0.2.15:51422 -> 20.207.73.82:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:29,959 | INFO | BLOCK tcp 10.0.2.15:51422 -> 20.207.73.82:443 out eth0 len=246 | rule: Block private source network as example
2025-08-21 12:13:29,959 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=60 | rule: default
2025-08-21 12:13:29,961 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=14912 | rule: default
2025-08-21 12:13:29,962 | INFO | BLOCK tcp 10.0.2.15:51422 -> 20.207.73.82:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:29,964 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=53334 | rule: default
2025-08-21 12:13:29,965 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=7254 | rule: default
2025-08-21 12:13:29,967 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:29,967 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=23094 | rule: default
2025-08-21 12:13:29,970 | INFO | BLOCK udp 10.0.2.3:53 -> 10.0.2.15:43186 out eth0 len=129 | rule: Block private source network as example
2025-08-21 12:13:29,972 | INFO | BLOCK udp 10.0.2.3:53 -> 10.0.2.15:43186 out eth0 len=187 | rule: Block private source network as example
2025-08-21 12:13:29,980 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=4362 | rule: default
2025-08-21 12:13:29,980 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=14454 | rule: default
2025-08-21 12:13:29,981 | INFO | BLOCK tcp 10.0.2.15:51422 -> 20.207.73.82:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:29,984 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:29,985 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=5814 | rule: default
2025-08-21 12:13:29,985 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:29,985 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:29,986 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:29,993 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:29,994 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,000 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:30,000 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:30,008 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:30,009 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:30,012 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,013 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,013 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=5814 | rule: default
2025-08-21 12:13:30,014 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,019 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=4374 | rule: default
2025-08-21 12:13:30,019 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=4374 | rule: default
2025-08-21 12:13:30,027 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=7254 | rule: default
2025-08-21 12:13:30,028 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,028 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,031 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,034 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=2934 | rule: default
2025-08-21 12:13:30,035 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=2934 | rule: default
2025-08-21 12:13:30,035 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:30,036 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:30,037 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:30,040 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=4374 | rule: default
2025-08-21 12:13:30,040 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:30,046 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,048 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=1490 | rule: default
2025-08-21 12:13:30,049 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=1562 | rule: default
2025-08-21 12:13:30,049 | INFO | BLOCK tcp 10.0.2.15:51422 -> 20.207.73.82:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,049 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=4362 | rule: default
2025-08-21 12:13:30,049 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=2996 | rule: default
2025-08-21 12:13:30,055 | INFO | BLOCK tcp 10.0.2.15:51422 -> 20.207.73.82:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,056 | INFO | BLOCK tcp 10.0.2.15:51422 -> 20.207.73.82:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,057 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=161 | rule: Block private source network as example
2025-08-21 12:13:30,061 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=205 | rule: Block private source network as example
2025-08-21 12:13:30,062 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=205 | rule: Block private source network as example
2025-08-21 12:13:30,062 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=60 | rule: default
2025-08-21 12:13:30,063 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=60 | rule: default
2025-08-21 12:13:30,064 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=60 | rule: default
2025-08-21 12:13:30,067 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=174 | rule: Block private source network as example
2025-08-21 12:13:30,068 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=60 | rule: default
2025-08-21 12:13:30,068 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=15894 | rule: default
2025-08-21 12:13:30,075 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,075 | INFO | BLOCK tcp 10.0.2.15:42630 -> 140.82.114.21:443 out eth0 len=74 | rule: Block private source network as example
2025-08-21 12:13:30,076 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=2934 | rule: default
2025-08-21 12:13:30,076 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,078 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=31734 | rule: default
2025-08-21 12:13:30,078 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,085 | INFO | BLOCK udp 10.0.2.3:53 -> 10.0.2.15:60605 out eth0 len=111 | rule: Block private source network as example
2025-08-21 12:13:30,086 | INFO | BLOCK udp 10.0.2.3:53 -> 10.0.2.15:60605 out eth0 len=169 | rule: Block private source network as example
2025-08-21 12:13:30,086 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=15894 | rule: default
2025-08-21 12:13:30,090 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=2934 | rule: default
2025-08-21 12:13:30,090 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=17334 | rule: default
2025-08-21 12:13:30,091 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=2934 | rule: default
2025-08-21 12:13:30,091 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=173 | rule: Block private source network as example
2025-08-21 12:13:30,091 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=60 | rule: default
2025-08-21 12:13:30,092 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=165 | rule: Block private source network as example
2025-08-21 12:13:30,092 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=8694 | rule: default
2025-08-21 12:13:30,097 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=15894 | rule: default
2025-08-21 12:13:30,097 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=60 | rule: default
2025-08-21 12:13:30,098 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=11574 | rule: default
2025-08-21 12:13:30,098 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=4374 | rule: default
2025-08-21 12:13:30,098 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:30,099 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,099 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,100 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:30,100 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=2934 | rule: default
2025-08-21 12:13:30,100 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:30,101 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:30,104 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=2934 | rule: default
2025-08-21 12:13:30,105 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,108 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:30,108 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=206 | rule: Block private source network as example
2025-08-21 12:13:30,108 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=60 | rule: default
2025-08-21 12:13:30,110 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=89 | rule: Block private source network as example
2025-08-21 12:13:30,111 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=60 | rule: default
2025-08-21 12:13:30,112 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=7254 | rule: default
2025-08-21 12:13:30,114 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,114 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=20214 | rule: default
2025-08-21 12:13:30,119 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,122 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=20214 | rule: default
2025-08-21 12:13:30,125 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,126 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:30,130 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=10134 | rule: default
2025-08-21 12:13:30,136 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,136 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=2934 | rule: default
2025-08-21 12:13:30,137 | INFO | BLOCK tcp 10.0.2.15:51422 -> 20.207.73.82:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,137 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=89 | rule: Block private source network as example
2025-08-21 12:13:30,143 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=1482 | rule: default
2025-08-21 12:13:30,147 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=60 | rule: default
2025-08-21 12:13:30,151 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=2926 | rule: default
2025-08-21 12:13:30,152 | INFO | BLOCK tcp 10.0.2.15:51422 -> 20.207.73.82:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,154 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=7918 | rule: default
2025-08-21 12:13:30,154 | INFO | BLOCK tcp 10.0.2.15:51422 -> 20.207.73.82:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,154 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=14454 | rule: default
2025-08-21 12:13:30,154 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,154 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=14454 | rule: default
2025-08-21 12:13:30,155 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=5814 | rule: default
2025-08-21 12:13:30,155 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,155 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=25974 | rule: default
2025-08-21 12:13:30,155 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,155 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=21654 | rule: default
2025-08-21 12:13:30,156 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=21654 | rule: default
2025-08-21 12:13:30,173 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=14454 | rule: default
2025-08-21 12:13:30,173 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,174 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=8694 | rule: default
2025-08-21 12:13:30,175 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,184 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=2934 | rule: default
2025-08-21 12:13:30,184 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,185 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=2934 | rule: default
2025-08-21 12:13:30,185 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,190 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=2934 | rule: default
2025-08-21 12:13:30,190 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=2934 | rule: default
2025-08-21 12:13:30,190 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=1494 | rule: default
2025-08-21 12:13:30,191 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=2934 | rule: default
2025-08-21 12:13:30,192 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,200 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=89 | rule: Block private source network as example
2025-08-21 12:13:30,202 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=60 | rule: default
2025-08-21 12:13:30,208 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=176 | rule: Block private source network as example
2025-08-21 12:13:30,208 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=60 | rule: default
2025-08-21 12:13:30,213 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=89 | rule: Block private source network as example
2025-08-21 12:13:30,220 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=60 | rule: default
2025-08-21 12:13:30,221 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=4374 | rule: default
2025-08-21 12:13:30,223 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=23094 | rule: default
2025-08-21 12:13:30,225 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=2934 | rule: default
2025-08-21 12:13:30,225 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,232 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=7254 | rule: default
2025-08-21 12:13:30,232 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,234 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=5814 | rule: default
2025-08-21 12:13:30,235 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,235 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=31734 | rule: default
2025-08-21 12:13:30,238 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,238 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=2934 | rule: default
2025-08-21 12:13:30,241 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,250 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=28854 | rule: default
2025-08-21 12:13:30,254 | INFO | BLOCK tcp 10.0.2.15:42644 -> 140.82.114.21:443 out eth0 len=74 | rule: Block private source network as example
2025-08-21 12:13:30,256 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:30,258 | INFO | ALLOW tcp 185.199.109.154:443 -> 10.0.2.15:46592 out eth0 len=10134 | rule: default
2025-08-21 12:13:30,261 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=54 | rule: Block private source network as example
